神社名稱,住所,URL,緯度,経度,電話番号
琵琶神社（びわじんじゃ）,福井県鯖江市神明町４−６−１４,http://www.jinja-fukui.jp/detail/index.php?ID=20160812_114924,35.978887,136.183274,-
八幡神社（はちまんじんじゃ）,福井県鯖江市神明町５−１２−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160812_113628,35.979670,136.184458,-
八幡神社（はちまんじんじゃ）,福井県鯖江市神明町２−６−３２,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_172929,35.974532,136.183245,-
八幡神社（はちまんじんじゃ）,福井県鯖江市持明寺町２３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_165603,35.958054,136.144954,-
河端神社（こうばたじんじゃ）,福井県鯖江市下河端町６６−４９,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_165257,35.971515,136.200450,-
正ヶ谷神社（しょうがたにじんじゃ）,福井県鯖江市四方谷町６５−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_164800,35.980695,136.220397,-
八幡神社（はちまんじんじゃ）,福井県鯖江市小黒町１２−３０,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_164346,35.955190,136.178087,-
天満神社（てんまんじんじゃ）,福井県鯖江市北野町１−３４−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_163422,35.964259,136.179014,-
與呉神社（よごじんじゃ）,福井県鯖江市小泉町９−５−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_162737,35.969602,136.155535,-
加多志波神社（かたしはじんじゃ）,福井県鯖江市川島町２７−２２,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_161619,35.945312,136.225487,-
八幡神社（はちまんじんじゃ）,福井県鯖江市川去町２０−２２−６,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_161214,35.966498,136.141232,-
日吉神社（ひよしじんじゃ）,福井県鯖江市上野田町５−４１,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_160404,35.941754,136.149420,-
岡山神社（おかやまじんじゃ）,福井県鯖江市上氏家町１２−２８,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_155317,35.941505,136.155300,-
天明神社（てんめいじんじゃ）,福井県鯖江市上河端町４０−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_154903,35.953410,136.201362,-
八幡神社（はちまんじんじゃ）,福井県鯖江市乙坂今北町３０−２４,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_154731,35.962747,136.233202,-
八幡神社（はちまんじんじゃ）,福井県鯖江市乙坂今北町２９−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_153929,35.958518,136.234316,-
日吉神社（ひよしじんじゃ）,福井県鯖江市落井町２３−４４,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_141148,35.955564,136.236661,-
熊野神社（くまのじんじゃ）,福井県鯖江市大倉町７−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_140850,35.965533,136.156915,-
春日神社（かすがじんじゃ）,福井県鯖江市大野町１９−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_140724,35.975237,136.234020,-
八幡神社（はちまんじんじゃ）,福井県鯖江市漆原町２６−４０,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_140224,35.941815,136.143288,-
白山神社（はくさんじんじゃ）,福井県鯖江市石生谷町４５−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_133728,35.942499,136.132552,-
鏡神社（かがみじんじゃ）,福井県鯖江市入町３−４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_133015,35.995628,136.168790,-
下石田神社（しもいわたじんじゃ）,福井県鯖江市石田下町１７−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_132825,35.977719,136.156764,-
松阜神社（まつがおかじんじゃ）,福井県鯖江市旭町１−２−１４,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_132003,35.944298,136.187857,-
石田神社（いわたじんじゃ）,福井県鯖江市石田上町４４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_131424,35.979562,136.161566,-
白山神社（はくさんじんじゃ）,福井県越前市若須町８−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_131107,35.895988,136.045718,-
神明神社（しんめいじんじゃ）,福井県越前市若竹町１１−１７,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_092216,35.892704,136.166872,-
八坂神社（やさかじんじゃ）,福井県越前市若竹町３−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_091547,35.894932,136.166866,-
日吉神社（ひよしじんじゃ）,福井県越前市横市町１−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160810_091157,35.908962,136.191190,-
日吉神社（ひよしじんじゃ）,福井県越前市横根町２５−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160809_095324,35.913185,136.127008,-
神明神社（しんめいじんじゃ）,福井県越前市行松町１８−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160809_092530,35.880940,136.164756,-
白山神社（はくさんじんじゃ）,福井県越前市矢船町４−７,http://www.jinja-fukui.jp/detail/index.php?ID=20160809_091556,35.890174,136.176801,-
高志箭放神社（こしやはなしじんじゃ）,福井県越前市矢放町１−７９,http://www.jinja-fukui.jp/detail/index.php?ID=20160809_091218,35.892115,136.182756,-
末廣神社（すえひろじんじゃ）,福井県越前市武生柳町１０−３１,http://www.jinja-fukui.jp/detail/index.php?ID=20160809_084045,35.895848,136.165629,-
兄子神社（えこじんじゃ）,福井県越前市安戸町４１−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_172744,35.873492,136.041593,-
神明神社（しんめいじんじゃ）,福井県越前市村国１−７５−４４,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_172356,35.904920,136.179774,-
日野神社（ひのじんじゃ）,福井県越前市向新保町３３−７,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_172113,35.877713,136.175305,-
白山神社（はくさんじんじゃ）,福井県越前市妙法寺町１６−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_171920,35.878116,136.155922,-
大山咋神社（おほやまくいじんじゃ）,福井県越前市宮谷町６１−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_171707,35.884086,136.223465,-
八幡神社（はちまんじんじゃ）,福井県越前市宮谷町４７−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_171021,35.890537,136.221973,-
鞍谷神社（くらたにじんじゃ）,福井県越前市蓑脇町１３−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_170754,35.885769,136.257714,-
小山田神社（おやまだじんじゃ）,福井県越前市南小山町２−４６,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_170411,35.895375,136.240462,-
賀茂神社（かもじんじゃ）,福井県越前市三ツ屋町２６−４４,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_170238,35.919555,136.208296,-
熊野神社（くまのじんじゃ）,福井県越前市三ツ俣町１９−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_165955,35.907103,136.131451,-
日吉神社（ひよしじんじゃ）,福井県越前市丸岡町３１−３７,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_165700,35.878378,136.066600,-
十府神社（とうふじんじゃ）,福井県越前市松森町２１−８,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_165433,35.881736,136.165098,-
酒列神社（さかつらじんじゃ）,福井県越前市牧町１６−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_165037,35.901926,136.050006,-
新宮神社（しんぐうじんじゃ）,福井県越前市真柄町２９−３０,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_164835,35.896832,136.212017,-
吉野神社（よしのじんじゃ）,福井県越前市本保町１４−２４−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_164644,35.926401,136.157176,-
藤垣神社（ふじがきじんじゃ）,福井県越前市本多３−３−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_164446,35.907316,136.162948,-
御霊神社（ごりょうじんじゃ）,福井県越前市本多１−３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_163823,35.904930,136.163130,-
火几 山神社（ほやまじんじゃ）,福井県越前市帆山町３３−６,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_163609,35.895631,136.180088,-
五皇神社（ごおうじんじゃ）,福井県越前市文室町３０−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_163226,35.869850,136.256169,-
牧井手神社（ひらいでじんじゃ）,福井県越前市深草２−６−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_162954,35.906594,136.161995,-
日吉神社（ひよしじんじゃ）,福井県越前市広瀬町１０３−１４,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_162715,35.883950,136.136316,-
雷神社（いかづちじんじゃ）,福井県越前市広瀬町８２−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_162341,35.889649,136.132212,-
八幡神社（はちまんじんじゃ）,福井県越前市氷坂町３０−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_162137,35.928241,136.140805,-
八幡神社（はちまんじんじゃ）,福井県越前市桧尾谷町２５−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_155810,35.886296,136.252072,-
八幡神社（はちまんじんじゃ）,福井県越前市畑町１６−３２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_153548,35.878168,136.179761,-
八幡神社（はちまんじんじゃ）,福井県越前市馬上免町６−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_153229,35.917098,136.184152,-
三山神社（みやまじんじゃ）,福井県越前市余田町３６−４４,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_152927,35.932685,136.141294,-
一ノ宮神社（いちのみやじんじゃ）,福井県越前市西谷町３４−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_152427,35.876278,136.188250,-
白山神社（はくさんじんじゃ）,福井県越前市西尾町３４−４０,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_152159,35.892980,136.218191,-
白山神社（はくさんじんじゃ）,福井県越前市二階堂町１６−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_145935,35.8854276,136.0462936,-
少名彦神社（すくなひこじんじゃ）,福井県越前市丹生郷町８−２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_145741,35.907968,136.135830,-
日野神社（ひのじんじゃ）,福井県越前市中平吹町８０−１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_142111,35.864342,136.187882,-
八幡神社（はちまんじんじゃ）,福井県越前市中山町７６−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_141356,35.850643,136.063062,-
八幡神社（はちまんじんじゃ）,福井県越前市中野町５−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_140732,35.895367,136.048916,-
住吉神社（すみのえじんじゃ）,福井県越前市中津原町７９−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_133858,35.854116,136.101752,-
賀茂神社（かもじんじゃ）,福井県越前市中新庄町４５−２８,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_133710,35.925180,136.211533,-
白山神社（はくさんじんじゃ）,福井県越前市長尾町９６−１７、６２−２９,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_133352,35.922524,136.219469,-
白山神社（はくさんじんじゃ）,福井県越前市中居町１９−２４,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_133051,35.885587,136.274210,-
八幡神社（はちまんじんじゃ）,福井県越前市戸谷町９０−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_132453,35.917236,136.223784,-
春日神社（かすがじんじゃ）,福井県越前市都辺町１７−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_131552,35.890681,136.054182,-
八坂神社（やさかじんじゃ）,福井県越前市天王町５−１７,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_131327,35.900225,136.167703,-
日野神社（ひのじんじゃ）,福井県越前市常久町２２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_115843,35.884636,136.163612,-
白山神社（はくさんじんじゃ）,福井県越前市塚原町１６−２３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_115659,35.867296,136.155309,-
八幡神社（はちまんじんじゃ）,福井県越前市塚町２０−９,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_115434,35.915443,136.196771,-
武甕槌神社（たけみかづちじんじゃ）,福井県越前市高森町１２−９,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_114831,35.904998,136.139426,-
八幡神社（はちまんじんじゃ）,福井県越前市高瀬１−２２−１６,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_114522,35.895024,136.159625,-
八幡神社（はちまんじんじゃ）,福井県越前市高木町３５−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_114203,35.923658,136.194632,-
八幡神社（はちまんじんじゃ）,福井県越前市曽原町１９−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_113809,35.915748,136.055936,-
白山神社（はくさんじんじゃ）,福井県越前市千福町３６−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_113357,35.888524,136.154564,-
白山神社（はくさんじんじゃ）,福井県越前市千合谷町２３−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_111441,35.889408,136.033766,-
八幡神社（はちまんじんじゃ）,福井県越前市住吉町５−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_110639,35.898478,136.170695,-
杉崎神社（すぎさきじんじゃ）,福井県越前市杉崎町１−６７,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_110337,35.901341,136.202913,-
新氣神社（しんけじんじゃ）,福井県越前市新保町３０−４７,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_110023,35.907806,136.153737,-
日吉神社（ひよしじんじゃ）,福井県越前市新町７−８−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_105818,35.903535,136.151690,-
斗布神社（とふじんじゃ）,福井県越前市白崎町１９−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_105528,35.866903,136.149660,-
白山神社（はくさんじんじゃ）,福井県越前市四郎丸町３８−２７−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_105250,35.873565,136.163375,-
白山神社（はくさんじんじゃ）,福井県越前市大虫本町２９−８−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_104049,35.894754,136.139452,-
八幡神社（はちまんじんじゃ）,福井県越前市下別所町１１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_103544,35.851833,136.089245,-
神明神社（しんめいじんじゃ）,福井県越前市下中津原町５３−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_103037,35.856591,136.095514,-
日吉神社（ひよしじんじゃ）,福井県越前市下太田町１９−２５,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_102652,35.909196,136.151124,-
飯部磐座神社（いべいわくらじんじゃ）,福井県越前市芝原２−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_102335,35.924314,136.163706,-
金刀比羅神社（ことひらじんじゃ）,福井県越前市沢町１７−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_101607,35.894827,136.148833,-
白山神社（はくさんじんじゃ）,福井県越前市沢町２−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_100010,35.892582,136.151331,-
酒列神社（さかつらじんじゃ）,福井県越前市米口町２１−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_095350,35.877210,136.055069,-
白山神社（はくさんじんじゃ）,福井県越前市小松１−１−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_095055,35.904167,136.158549,-
諏訪神社（すわじんじゃ）,福井県越前市五分市町１１−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160808_093547,35.892647,136.229567,-
神明神社（しんめいじんじゃ）,福井県越前市広瀬町１１７−１−３５,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_164920,35.892408,136.138791,-
秋葉神社（あきばじんじゃ）,福井県越前市小谷町１３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_164158,35.874905,136.046759,-
八幡神社（はちまんじんじゃ）,福井県越前市小杉町９−３６,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_163756,35.904950,136.052709,-
稲荷神社（いなりじんじゃ）,福井県越前市国府２ー８−１３,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_162930,35.906934,136.167898,-
八幡神社（はちまんじんじゃ）,福井県越前市勾当原町１５−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_162053,35.862760,136.083936,-
春日神社（かすがじんじゃ）,福井県越前市上黒川町５２−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_161318,35.892539,136.065245,-
八幡神社（はちまんじんじゃ）,福井県越前市黒川町４１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_161100,35.894407,136.061426,-
神明神社（しんめいじんじゃ）,福井県越前市国高３−１２−８,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_155856,35.913082,136.189957,-
神明神社（しんめいじんじゃ）,福井県越前市葛岡町２−１６,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_155525,35.902651,136.189720,-
八幡神社（はちまんじんじゃ）,福井県越前市北山町２９−６,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_144430,35.917128,136.136174,-
神明神社（しんめいじんじゃ）,福井県越前市北町４５−１２,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_144145,35.911618,136.208534,-
野々宮神社（ののみやじんじゃ）,福井県越前市北小山町２０−１６,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_143806,35.898565,136.235259,-
少彦名神社（すくなひこなじんじゃ）,福井県越前市萱谷町２８−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_143503,35.874861,136.227405,-
小烏神社（おがらすじんじゃ）,福井県越前市上真柄町４３−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_143215,35.895283,136.224130,-
神明神社（しんめいじんじゃ）,福井県越前市小松町２０−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_142720,35.840812,136.162428,-
太田神社（おおだじんじゃ）,福井県越前市上太田町２９−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_140002,35.905769,136.149633,-
鵜甘神社（うかんじんじゃ）,福井県越前市片屋町９−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_135752,35.920897,136.142727,-
白山神社（はくさんじんじゃ）,福井県越前市小野谷町５３−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_135049,35.880049,136.183434,-
大山咋神社（おおやまくいじんじゃ）,福井県越前市押田２−１５−４１−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_134343,35.9070404,136.1893391,-
岡太神社（おかふとじんじゃ）,福井県越前市岡本町２１−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_132958,35.898018,136.148194,-
大虫神社（おおむしじんじゃ）,福井県越前市大虫町２１−２８,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_112850,35.900815,136.126518,-
八幡神社（はちまんじんじゃ）,福井県越前市大手町３５−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_112617,35.887321,136.209598,-
鵜甘神社（うかんじんじゃ）,福井県越前市入谷町３３−７,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_111820,35.878554,136.283989,-
日吉神社（ひよしじんじゃ）,福井県越前市今宿町１３−９,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_111629,35.864645,136.168071,-
八幡神社（はちまんじんじゃ）,福井県越前市稲寄町９−１−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_104346,35.919453,136.180879,-
味眞野神社（あじまのじんじゃ）,福井県越前市池泉町２１−１８,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_104010,35.886898,136.235074,-
春日神社（かすがじんじゃ）,福井県越前市池ノ上町２５−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_103614,35.877644,136.132711,-
舩岡神社（ふなおかじんじゃ）,福井県越前市家久町５１−８,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_103239,35.929592,136.167695,-
白山神社（はくさんじんじゃ）,福井県越前市安養寺町１４１−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_102518,35.913580,136.075681,-
日野神社（ひのじんじゃ）,福井県越前市荒谷町２２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_101829,35.8719922,136.1997108,-
八幡神社（はちまんじんじゃ）,福井県越前市粟野町３−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_101216,35.910384,136.051900,-
北野神社（きたのじんじゃ）,福井県越前市あおば町７−２１,http://www.jinja-fukui.jp/detail/index.php?ID=20160805_100010,35.896155,136.166723,-
賀茂神社（かもじんじゃ）,福井県福井市加茂町７−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160122_165204,36.020260,136.115986,0776-98-3086
岡太神社（おかふとじんじゃ）,福井県越前市粟田部町１９−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160121_091752,35.919263,136.237655,0778-43-1626
總社大神宮（そうじゃだいじんぐう）,福井県越前市京町１−４−３５,http://www.jinja-fukui.jp/detail/index.php?ID=20160121_090504,35.903308,136.164193,０７７８-２２-１１２７
彌美神社（みみじんじゃ）,福井県三方郡美浜町宮代７−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_163155,35.594274,135.961266,-
気比神社（けひじんじゃ）,福井県丹生郡越前町気比庄１−１９,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_162434,35.977465,136.137474,-
湊八幡神社（みなとはちまんじんじゃ）,福井県福井市照手４−１−２５,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_151945,36.0654056,136.2065757,0776-23-2974
八幡神社（はちまんじんじゃ）,福井県福井市中手町２０−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_143536,35.9595353,136.415103,-
白山神社（はくさんじんじゃ）,福井県越前市大屋町５３−７,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_135823,35.891978,136.191325,-
白山神社（はくさんじんじゃ）,福井県南条郡南越前町小倉谷１８−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_135019,35.795799,136.282508,-
白山神社（はくさんじんじゃ）,福井県越前市瓜生町３８ー１０−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_120132,35.924927,136.184085,-
日枝神社（ひえじんじゃ）,福井県小浜市太良庄４７−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_115443,35.494592,135.799426,-
大塩八幡宮（おおしおはちまんぐう）,福井県越前市国兼町２２−２,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_112945,35.849194,136.171115,-
足羽神社（あすわじんじゃ）,福井県福井市足羽上町１０８,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_104518,36.058502,136.209819,0776-36-0287
泉岡一言神社（いずみおかひとことじんじゃ）,福井県三方上中郡若狭町中野木１６−１０,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_102156,35.483782,135.811489,-
清瀧神社（せいりゅうじんじゃ）,福井県大野市清龍１２４−１５,http://www.jinja-fukui.jp/detail/index.php?ID=20160120_095327,35.9816555,136.4802257,-
須部神社（すべじんじゃ）,福井県三方上中郡若狭町末野３６−１１,http://www.jinja-fukui.jp/detail/index.php?ID=20160119_164910,35.481533,135.887828,-
神明神社（しんめいじんじゃ）,福井県福井市宝永４ー８−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160119_155650,36.0685441,136.2195658,0776-24-2210
新羅神社（しんらじんじゃ）,福井県南条郡南越前町今庄８０−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160119_153627,35.770844,136.197818,-
小浜神社（おばまじんじゃ）,福井県小浜市城内１−７−５５,http://www.jinja-fukui.jp/detail/index.php?ID=20160119_150058,35.504148,135.746005,-
春日神社（かすがじんじゃ）,福井県坂井市坂井町下兵庫２５,http://www.jinja-fukui.jp/detail/index.php?ID=20160119_132919,36.167940,136.202205,-
柴田神社（しばたじんじゃ）,福井県福井市中央１−２１−１７,http://www.jinja-fukui.jp/detail/index.php?ID=20160118_164417,36.0602731,136.2196357,0776-23-0849
篠座神社（しのくらじんじゃ）,福井県大野市篠座４２−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160118_160520,35.9716126,136.4889164,-
金刀比羅神社（ことひらじんじゃ）,福井県福井市西木田４ー１−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160118_153657,36.055760,136.210583,-
金津神社（かなづじんじゃ）,福井県あわら市春宮２−１４−６４,http://www.jinja-fukui.jp/detail/index.php?ID=20160118_125124,36.2180855,136.230784,-
金崎宮（かねがさきぐう）,福井県敦賀市金ケ崎町１−４,http://www.jinja-fukui.jp/detail/index.php?ID=20160118_120909,35.664513,136.074086,-
恐神神社（おそがみじんじゃ）,福井県福井市恐神町８ー１８,http://www.jinja-fukui.jp/detail/index.php?ID=20160118_120340,36.070275,136.162685,-
宇波西神社（うわせじんじゃ）,福井県三方上中郡若狭町気山１２９−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160118_113852,35.587097,135.906045,-
阿奈志神社（あなしじんじゃ）,福井県小浜市奈胡６２−２７,http://www.jinja-fukui.jp/detail/index.php?ID=20160118_111441,35.522198,135.774370,-
吉波神社（よしなみじんじゃ）,福井県吉田郡永平寺町吉波１２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_172329,36.0942907,136.3655342,-
白山神社（はくさんじんじゃ）,福井県吉田郡永平寺町山９−５,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_172056,36.090819,136.324503,-
白山神社（はくさんじんじゃ）,福井県吉田郡永平寺町法寺岡１１−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_171859,36.097831,136.318606,-
春日神社（かすがじんじゃ）,福井県吉田郡永平寺町東古市１３−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_171706,36.098020,136.327087,-
春日神社（かすがじんじゃ）,福井県吉田郡永平寺町鳴鹿山鹿２５−１０−３、５８−３、５,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_170933,36.1011062,136.3344929,-
八幡神社（はちまんじんじゃ）,福井県吉田郡永平寺町鳴鹿山鹿１８,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_170005,36.1031699,136.3294184,-
栃原神社（とちわらじんじゃ）,福井県吉田郡永平寺町栃原２１−２４,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_165437,36.092568,136.374168,-
白山神社（はくさんじんじゃ）,福井県吉田郡永平寺町寺本１３−２０,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_165020,36.077669,136.323881,-
春日神社（かすがじんじゃ）,福井県吉田郡永平寺町谷口１−１５７,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_163702,36.094354,136.335094,-
白山神社（はくさんじんじゃ）,福井県吉田郡永平寺町志比１７−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_162710,36.0528736,136.3518899,-
諏訪神社（すわじんじゃ）,福井県吉田郡永平寺町諏訪間６１−１４−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_162446,36.089352,136.317490,-
住吉神社（すみよしじんじゃ）,福井県吉田郡永平寺町下浄法寺１４−２３,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_161715,36.097185,136.348049,-
白山神社（はくさんじんじゃ）,福井県吉田郡永平寺町京善４２−１,http://www.jinja-fukui.jp/detail/index.php?ID=20160115_160412,36.074850,136.320448,-
白山神社（はくさんじんじゃ）,福井県吉田郡永平寺町光明寺６−３７,http://www.jinja-fukui.jp/detail/index.php?ID=20160107_164920,36.0877828,136.3434505,-
王剱神社（おうけんじんじゃ）,福井県吉田郡永平寺町上浄法寺３２−１４,http://www.jinja-fukui.jp/detail/index.php?ID=20160107_164605,36.100932,136.355473,-
住吉神社（すみよしじんじゃ）,福井県吉田郡永平寺町上浄法寺１−３,http://www.jinja-fukui.jp/detail/index.php?ID=20160107_164246,36.0981871,136.3523658,-
